"No.","Time","Source","Destination","Protocol","Length","Data","Info"
"429","2.170972","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60005, SEQ=0000000211"
"431","2.180979","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60005, SEQ=0000000212"
"433","2.191025","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60005, SEQ=0000000213"
"435","2.200972","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60005, SEQ=0000000214"
"437","2.210977","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60005, SEQ=0000000215"
"439","2.220972","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60005, SEQ=0000000216"
"441","2.230973","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60005, SEQ=0000000217"
"443","2.241026","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60005, SEQ=0000000218"
"445","2.250967","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60005, SEQ=0000000219"
"447","2.261052","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60005, SEQ=0000000220"
"449","2.271060","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60005, SEQ=0000000221"
"451","2.281065","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60005, SEQ=0000000222"
"452","2.291063","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60005, SEQ=0000000223"
"454","2.301067","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60005, SEQ=0000000224"
"456","2.311058","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60005, SEQ=0000000225"
"458","2.321065","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60005, SEQ=0000000226"
"460","2.331041","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60005, SEQ=0000000227"
"462","2.341063","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60005, SEQ=0000000228"
"464","2.351071","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60005, SEQ=0000000229"
"466","2.361066","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60005, SEQ=0000000230"
"468","2.370956","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60005, SEQ=0000000231"
"470","2.380943","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60005, SEQ=0000000232"
"472","2.390949","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60005, SEQ=0000000233"
