"No.","Time","Source","Destination","Protocol","Length","Data","Info"
"437","2.215019","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000216"
"439","2.224996","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000217"
"441","2.235018","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000218"
"443","2.245005","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000219"
"445","2.254994","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000220"
"447","2.265012","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000221"
"449","2.275237","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000222"
"450","2.284968","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000223"
"452","2.295007","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000224"
"454","2.304928","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000225"
"456","2.315002","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000226"
"458","2.324920","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000227"
"460","2.334979","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000228"
"462","2.345001","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000229"
"464","2.355012","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000230"
"466","2.364992","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000231"
"468","2.374994","192.168.210.5","192.168.210.200","ENIP","63","55","Connection:  ID=0x41C60006, SEQ=0000000232"
